142	0.00126	0.2646	0.0620242	0.0861233	0.145918	0x7ffe9d686c10	0.972771	
62	0.00126	0.2646	0.0623247	0.0887029	0.163546	0x7ffe9d686c10	0.972771	
56	0.00126	0.2646	0.0611702	0.0776488	0.0765034	0x7ffe9d686c10	0.972771	
81	0.00126	0.2646	0.0607566	0.0762805	0.0754746	0x7ffe9d686c10	0.972771	
167	0.00126	0.2646	0.0621679	0.0875399	0.156624	0x7ffe9d686c10	0.972771	
52	0.00126	0.2646	0.0619152	0.0836299	0.121841	0x7ffe9d686c10	0.972771	
67	0.00126	0.2646	0.060783	0.0763977	0.0760915	0x7ffe9d686c10	0.972771	
203	0.00126	0.2646	0.0614245	0.0824296	0.118529	0x7ffe9d686c10	0.972771	
72	0.00126	0.2646	0.0609898	0.0769707	0.0772552	0x7ffe9d686c10	0.972771	
161	0.00126	0.2646	0.0631963	0.0958623	0.214259	0x7ffe9d686c10	0.972771	
107	0.00126	0.2646	0.060983	0.0771623	0.0803745	0x7ffe9d686c10	0.972771	
15	0.00126	0.2646	0.0607452	0.0765808	0.0754096	0x7ffe9d686c10	0.972771	
161	0.00126	0.2646	0.0606156	0.076036	0.0751391	0x7ffe9d686c10	0.972771	
65	0.00126	0.2646	0.0616939	0.0842887	0.130899	0x7ffe9d686c10	0.972771	
112	0.00126	0.2646	0.0612632	0.0778257	0.0764644	0x7ffe9d686c10	0.972771	
76	0.00126	0.2646	0.0612326	0.0777458	0.0763915	0x7ffe9d686c10	0.972771	
52	0.00126	0.2646	0.061397	0.0779578	0.0767422	0x7ffe9d686c10	0.972771	
161	0.00126	0.2646	0.0613864	0.0792699	0.0901025	0x7ffe9d686c10	0.972771	
170	0.00126	0.2646	0.0609063	0.076643	0.0771227	0x7ffe9d686c10	0.972771	
92	0.00126	0.2646	0.0615741	0.079302	0.0846078	0x7ffe9d686c10	0.972771	
50	0.00126	0.2646	0.06151	0.0783083	0.0772419	0x7ffe9d686c10	0.972771	
214	0.00126	0.2646	0.0622896	0.088123	0.158441	0x7ffe9d686c10	0.972771	
56	0.00126	0.2646	0.0608911	0.0769005	0.0769585	0x7ffe9d686c10	0.972771	
85	0.00126	0.2646	0.0609039	0.0767538	0.0759799	0x7ffe9d686c10	0.972771	
87	0.00126	0.2646	0.062565	0.0907312	0.179983	0x7ffe9d686c10	0.972771	
90	0.00126	0.2646	0.0621288	0.0842499	0.124361	0x7ffe9d686c10	0.972771	
50	0.00126	0.2646	0.061091	0.0770223	0.0761106	0x7ffe9d686c10	0.972771	
63	0.00126	0.2646	0.061418	0.0779456	0.0765911	0x7ffe9d686c10	0.972771	
119	0.00126	0.2646	0.0627145	0.0879728	0.147421	0x7ffe9d686c10	0.972771	
112	0.00126	0.2646	0.0628633	0.0873173	0.142776	0x7ffe9d686c10	0.972771	
132	0.00126	0.2646	0.0649173	0.104857	0.267008	0x7ffe9d686c10	0.972771	
66	0.00126	0.2646	0.0613856	0.077919	0.0802305	0x7ffe9d686c10	0.972771	
145	0.00126	0.2646	0.0612461	0.0805655	0.105861	0x7ffe9d686c10	0.972771	
62	0.00126	0.2646	0.0609168	0.0768312	0.0761988	0x7ffe9d686c10	0.972771	
16	0.00126	0.2646	0.0610916	0.0772636	0.0760074	0x7ffe9d686c10	0.972771	
82	0.00126	0.2646	0.0619102	0.0850872	0.137621	0x7ffe9d686c10	0.972771	
198	0.00126	0.2646	0.0628504	0.091712	0.178996	0x7ffe9d686c10	0.972771	
31	0.00126	0.2646	0.0612123	0.0773491	0.0780376	0x7ffe9d686c10	0.972771	
142	0.00126	0.2646	0.0619615	0.0847749	0.131882	0x7ffe9d686c10	0.972771	
14	0.00126	0.2646	0.0613662	0.0780326	0.0766495	0x7ffe9d686c10	0.972771	
102	0.00126	0.2646	0.0611178	0.0774081	0.0765737	0x7ffe9d686c10	0.972771	
32	0.00126	0.2646	0.0607879	0.0764903	0.0758195	0x7ffe9d686c10	0.972771	
80	0.00126	0.2646	0.0610613	0.0768279	0.075804	0x7ffe9d686c10	0.972771	
132	0.00126	0.2646	0.0638605	0.0976269	0.214182	0x7ffe9d686c10	0.972771	
141	0.00126	0.2646	0.0620972	0.0835246	0.11962	0x7ffe9d686c10	0.972771	
75	0.00126	0.2646	0.0612524	0.0786491	0.0914241	0x7ffe9d686c10	0.972771	
109	0.00126	0.2646	0.0609592	0.0772031	0.0759441	0x7ffe9d686c10	0.972771	
174	0.00126	0.2646	0.0608557	0.0767823	0.0777183	0x7ffe9d686c10	0.972771	
62	0.00126	0.2646	0.0611508	0.0772812	0.0760326	0x7ffe9d686c10	0.972771	
124	0.00126	0.2646	0.0628208	0.0930019	0.195336	0x7ffe9d686c10	0.972771	
30	0.00126	0.2646	0.0610327	0.0766257	0.075876	0x7ffe9d686c10	0.972771	
88	0.00126	0.2646	0.0630512	0.0924931	0.184033	0x7ffe9d686c10	0.972771	
147	0.00126	0.2646	0.0623808	0.0857155	0.133121	0x7ffe9d686c10	0.972771	
57	0.00126	0.2646	0.0622009	0.0846023	0.127743	0x7ffe9d686c10	0.972771	
117	0.00126	0.2646	0.0622253	0.0853774	0.131204	0x7ffe9d686c10	0.972771	
157	0.00126	0.2646	0.0610457	0.0773986	0.0784055	0x7ffe9d686c10	0.972771	
126	0.00126	0.2646	0.0609384	0.076689	0.0760942	0x7ffe9d686c10	0.972771	
38	0.00126	0.2646	0.0608263	0.0763615	0.0752468	0x7ffe9d686c10	0.972771	
52	0.00126	0.2646	0.0622459	0.0856935	0.132573	0x7ffe9d686c10	0.972771	
59	0.00126	0.2646	0.0610462	0.0772874	0.0785989	0x7ffe9d686c10	0.972771	
45	0.00126	0.2646	0.0608534	0.0765633	0.0768689	0x7ffe9d686c10	0.972771	
66	0.00126	0.2646	0.0619684	0.0798956	0.0781803	0x7ffe9d686c10	0.972771	
142	0.00126	0.2646	0.063175	0.0939561	0.195618	0x7ffe9d686c10	0.972771	
95	0.00126	0.2646	0.0612787	0.0770814	0.0760331	0x7ffe9d686c10	0.972771	
160	0.00126	0.2646	0.063983	0.0994404	0.231515	0x7ffe9d686c10	0.972771	
100	0.00126	0.2646	0.0637118	0.097695	0.219655	0x7ffe9d686c10	0.972771	
81	0.00126	0.2646	0.0610991	0.077053	0.0761709	0x7ffe9d686c10	0.972771	
77	0.00126	0.2646	0.0611208	0.0771477	0.075916	0x7ffe9d686c10	0.972771	
179	0.00126	0.2646	0.0632003	0.0931902	0.185396	0x7ffe9d686c10	0.972771	
81	0.00126	0.2646	0.0609138	0.0764751	0.0753525	0x7ffe9d686c10	0.972771	
81	0.00126	0.2646	0.0609889	0.0767687	0.0756071	0x7ffe9d686c10	0.972771	
140	0.00126	0.2646	0.0630678	0.0936241	0.195763	0x7ffe9d686c10	0.972771	
150	0.00126	0.2646	0.0614012	0.0782821	0.0792922	0x7ffe9d686c10	0.972771	
15	0.00126	0.2646	0.0608296	0.0763202	0.0752179	0x7ffe9d686c10	0.972771	
61	0.00126	0.2646	0.0624025	0.0872205	0.149144	0x7ffe9d686c10	0.972771	
146	0.00126	0.2646	0.0634814	0.09575	0.205422	0x7ffe9d686c10	0.972771	
15	0.00126	0.2646	0.0610994	0.077557	0.0762383	0x7ffe9d686c10	0.972771	
69	0.00126	0.2646	0.0612715	0.0781005	0.0858095	0x7ffe9d686c10	0.972771	
110	0.00126	0.2646	0.0646577	0.104508	0.264914	0x7ffe9d686c10	0.972771	
106	0.00126	0.2646	0.0621494	0.0851387	0.134122	0x7ffe9d686c10	0.972771	
32	0.00126	0.2646	0.0610183	0.0769141	0.0757099	0x7ffe9d686c10	0.972771	
27	0.00126	0.2646	0.0613228	0.0777291	0.0763995	0x7ffe9d686c10	0.972771	
126	0.00126	0.2646	0.0629954	0.0931193	0.18988	0x7ffe9d686c10	0.972771	
85	0.00126	0.2646	0.0608609	0.0766	0.0754479	0x7ffe9d686c10	0.972771	
106	0.00126	0.2646	0.0608412	0.0770243	0.0804328	0x7ffe9d686c10	0.972771	
95	0.00126	0.2646	0.0612339	0.0779264	0.0765398	0x7ffe9d686c10	0.972771	
146	0.00126	0.2646	0.0616318	0.0840693	0.130967	0x7ffe9d686c10	0.972771	
85	0.00126	0.2646	0.0606967	0.0763608	0.0753782	0x7ffe9d686c10	0.972771	
145	0.00126	0.2646	0.0607459	0.0768195	0.0761104	0x7ffe9d686c10	0.972771	
93	0.00126	0.2646	0.060617	0.0762657	0.0751562	0x7ffe9d686c10	0.972771	
98	0.00126	0.2646	0.0608702	0.0764732	0.0753449	0x7ffe9d686c10	0.972771	
129	0.00126	0.2646	0.0635391	0.0956296	0.20481	0x7ffe9d686c10	0.972771	
141	0.00126	0.2646	0.0630795	0.0893388	0.14977	0x7ffe9d686c10	0.972771	
106	0.00126	0.2646	0.0608258	0.0762829	0.0751737	0x7ffe9d686c10	0.972771	
51	0.00126	0.2646	0.060924	0.0769548	0.0757462	0x7ffe9d686c10	0.972771	
111	0.00126	0.2646	0.06124	0.0778078	0.0765745	0x7ffe9d686c10	0.972771	
21	0.00126	0.2646	0.0610192	0.0770668	0.0758296	0x7ffe9d686c10	0.972771	
77	0.00126	0.2646	0.0606901	0.0763575	0.0754805	0x7ffe9d686c10	0.972771	
111	0.00126	0.2646	0.0607139	0.0765228	0.0753606	0x7ffe9d686c10	0.972771	
63	0.00126	0.2646	0.0611068	0.08114	0.115794	0x7ffe9d686c10	0.972771	
110	0.00126	0.2646	0.0608526	0.0768181	0.0778416	0x7ffe9d686c10	0.972771	
78	0.00126	0.2646	0.0621154	0.0857056	0.138874	0x7ffe9d686c10	0.972771	
213	0.00126	0.2646	0.0625838	0.0900702	0.170648	0x7ffe9d686c10	0.972771	
39	0.00126	0.2646	0.0609027	0.0766688	0.0762741	0x7ffe9d686c10	0.972771	
78	0.00126	0.2646	0.061525	0.080806	0.102607	0x7ffe9d686c10	0.972771	
123	0.00126	0.2646	0.0623612	0.0870185	0.143277	0x7ffe9d686c10	0.972771	
91	0.00126	0.2646	0.0622256	0.0860282	0.136529	0x7ffe9d686c10	0.972771	
158	0.00126	0.2646	0.0611417	0.0774557	0.0763511	0x7ffe9d686c10	0.972771	
94	0.00126	0.2646	0.0607336	0.0763577	0.0763725	0x7ffe9d686c10	0.972771	
60	0.00126	0.2646	0.0610267	0.0775084	0.0764781	0x7ffe9d686c10	0.972771	
92	0.00126	0.2646	0.0605599	0.0759834	0.0749222	0x7ffe9d686c10	0.972771	
83	0.00126	0.2646	0.060504	0.0759336	0.0751371	0x7ffe9d686c10	0.972771	
60	0.00126	0.2646	0.060747	0.0765147	0.076124	0x7ffe9d686c10	0.972771	
126	0.00126	0.2646	0.0623881	0.0893525	0.170867	0x7ffe9d686c10	0.972771	
112	0.00126	0.2646	0.0631708	0.0938566	0.194602	0x7ffe9d686c10	0.972771	
98	0.00126	0.2646	0.0612056	0.0770541	0.0763559	0x7ffe9d686c10	0.972771	
213	0.00126	0.2646	0.0653084	0.108962	0.299639	0x7ffe9d686c10	0.972771	
112	0.00126	0.2646	0.0642354	0.0999649	0.236334	0x7ffe9d686c10	0.972771	
54	0.00126	0.2646	0.0613793	0.0773261	0.0760607	0x7ffe9d686c10	0.972771	
128	0.00126	0.2646	0.0631743	0.0946956	0.202007	0x7ffe9d686c10	0.972771	
83	0.00126	0.2646	0.0608605	0.0764248	0.0753074	0x7ffe9d686c10	0.972771	
50	0.00126	0.2646	0.0607211	0.0767006	0.075842	0x7ffe9d686c10	0.972771	
143	0.00126	0.2646	0.060568	0.076755	0.0830669	0x7ffe9d686c10	0.972771	
41	0.00126	0.2646	0.0607228	0.0764046	0.0761027	0x7ffe9d686c10	0.972771	
63	0.00126	0.2646	0.0614943	0.0786512	0.0778638	0x7ffe9d686c10	0.972771	
91	0.00126	0.2646	0.0614166	0.07765	0.0787356	0x7ffe9d686c10	0.972771	
103	0.00126	0.2646	0.0611099	0.077594	0.078699	0x7ffe9d686c10	0.972771	
152	0.00126	0.2646	0.0618372	0.0837563	0.124342	0x7ffe9d686c10	0.972771	
86	0.00126	0.2646	0.0617334	0.0817235	0.1087	0x7ffe9d686c10	0.972771	
198	0.00126	0.2646	0.0626425	0.0877806	0.145406	0x7ffe9d686c10	0.972771	
114	0.00126	0.2646	0.0620523	0.084284	0.124968	0x7ffe9d686c10	0.972771	
111	0.00126	0.2646	0.0619217	0.0865443	0.152031	0x7ffe9d686c10	0.972771	
149	0.00126	0.2646	0.0613973	0.0817701	0.114131	0x7ffe9d686c10	0.972771	
48	0.00126	0.2646	0.061041	0.0770295	0.0759662	0x7ffe9d686c10	0.972771	
97	0.00126	0.2646	0.0622164	0.0860348	0.136873	0x7ffe9d686c10	0.972771	
68	0.00126	0.2646	0.0608411	0.0764801	0.0761944	0x7ffe9d686c10	0.972771	
126	0.00126	0.2646	0.0607211	0.0764566	0.0759973	0x7ffe9d686c10	0.972771	
93	0.00126	0.2646	0.0609028	0.0771813	0.0789457	0x7ffe9d686c10	0.972771	
94	0.00126	0.2646	0.0611707	0.0775775	0.0762566	0x7ffe9d686c10	0.972771	
69	0.00126	0.2646	0.0625336	0.0899855	0.172956	0x7ffe9d686c10	0.972771	
199	0.00126	0.2646	0.0608484	0.0764654	0.0753513	0x7ffe9d686c10	0.972771	
129	0.00126	0.2646	0.0608798	0.0769422	0.075916	0x7ffe9d686c10	0.972771	
80	0.00126	0.2646	0.0612295	0.0774369	0.0767867	0x7ffe9d686c10	0.972771	
187	0.00126	0.2646	0.0639072	0.0989255	0.230905	0x7ffe9d686c10	0.972771	
109	0.00126	0.2646	0.0631227	0.0897684	0.154458	0x7ffe9d686c10	0.972771	
145	0.00126	0.2646	0.0607521	0.0761706	0.0763832	0x7ffe9d686c10	0.972771	
49	0.00126	0.2646	0.0611561	0.0774249	0.0761449	0x7ffe9d686c10	0.972771	
103	0.00126	0.2646	0.0629484	0.0930269	0.192565	0x7ffe9d686c10	0.972771	
146	0.00126	0.2646	0.0622511	0.0849415	0.130041	0x7ffe9d686c10	0.972771	
78	0.00126	0.2646	0.0624444	0.0864594	0.135917	0x7ffe9d686c10	0.972771	
165	0.00126	0.2646	0.0612344	0.0779888	0.0858762	0x7ffe9d686c10	0.972771	
154	0.00126	0.2646	0.063594	0.0961587	0.205111	0x7ffe9d686c10	0.972771	
91	0.00126	0.2646	0.0627236	0.087986	0.148896	0x7ffe9d686c10	0.972771	
95	0.00126	0.2646	0.062314	0.0847709	0.125884	0x7ffe9d686c10	0.972771	
108	0.00126	0.2646	0.0623995	0.0865278	0.141618	0x7ffe9d686c10	0.972771	
25	0.00126	0.2646	0.0609465	0.0766729	0.075518	0x7ffe9d686c10	0.972771	
179	0.00126	0.2646	0.0619637	0.0843658	0.130504	0x7ffe9d686c10	0.972771	
43	0.00126	0.2646	0.0624264	0.0866665	0.143236	0x7ffe9d686c10	0.972771	
163	0.00126	0.2646	0.0639695	0.0981876	0.219864	0x7ffe9d686c10	0.972771	
86	0.00126	0.2646	0.0617903	0.0824563	0.116818	0x7ffe9d686c10	0.972771	
100	0.00126	0.2646	0.0609682	0.0764293	0.0753297	0x7ffe9d686c10	0.972771	
113	0.00126	0.2646	0.0642506	0.101447	0.24564	0x7ffe9d686c10	0.972771	
104	0.00126	0.2646	0.0628562	0.0890861	0.15732	0x7ffe9d686c10	0.972771	
79	0.00126	0.2646	0.0612047	0.0774828	0.078483	0x7ffe9d686c10	0.972771	
69	0.00126	0.2646	0.0613036	0.0777217	0.0773763	0x7ffe9d686c10	0.972771	
89	0.00126	0.2646	0.0629264	0.0919716	0.180631	0x7ffe9d686c10	0.972771	
134	0.00126	0.2646	0.0617173	0.084274	0.129819	0x7ffe9d686c10	0.972771	
27	0.00126	0.2646	0.0609217	0.0765661	0.075927	0x7ffe9d686c10	0.972771	
96	0.00126	0.2646	0.0626199	0.0875719	0.140915	0x7ffe9d686c10	0.972771	
104	0.00126	0.2646	0.0607775	0.0762884	0.0762853	0x7ffe9d686c10	0.972771	
64	0.00126	0.2646	0.0608516	0.0765145	0.0758225	0x7ffe9d686c10	0.972771	
42	0.00126	0.2646	0.0625044	0.085892	0.125317	0x7ffe9d686c10	0.972771	
75	0.00126	0.2646	0.0618553	0.0835833	0.124987	0x7ffe9d686c10	0.972771	
138	0.00126	0.2646	0.0608611	0.0767515	0.0765723	0x7ffe9d686c10	0.972771	
43	0.00126	0.2646	0.0608385	0.0766026	0.0754509	0x7ffe9d686c10	0.972771	
55	0.00126	0.2646	0.0612987	0.0780738	0.0770395	0x7ffe9d686c10	0.972771	
133	0.00126	0.2646	0.0616636	0.0838765	0.127564	0x7ffe9d686c10	0.972771	
65	0.00126	0.2646	0.0608296	0.0762795	0.0756188	0x7ffe9d686c10	0.972771	
122	0.00126	0.2646	0.063061	0.0928667	0.181484	0x7ffe9d686c10	0.972771	
62	0.00126	0.2646	0.060957	0.0766552	0.076427	0x7ffe9d686c10	0.972771	
104	0.00126	0.2646	0.0618467	0.0847519	0.1354	0x7ffe9d686c10	0.972771	
139	0.00126	0.2646	0.0627935	0.0901603	0.16809	0x7ffe9d686c10	0.972771	
